area_code,area_name,indicator,period,measure,unit,value
E01006074,Trafford 025A,Index of Multiple Deprivation,2019,Rank,Index,14785
E01006075,Trafford 025B,Index of Multiple Deprivation,2019,Rank,Index,28986
E01006076,Trafford 025C,Index of Multiple Deprivation,2019,Rank,Index,27808
E01006077,Trafford 027A,Index of Multiple Deprivation,2019,Rank,Index,22392
E01006078,Trafford 024A,Index of Multiple Deprivation,2019,Rank,Index,23992
E01006079,Trafford 025D,Index of Multiple Deprivation,2019,Rank,Index,31380
E01006080,Trafford 024B,Index of Multiple Deprivation,2019,Rank,Index,27407
E01006081,Trafford 027B,Index of Multiple Deprivation,2019,Rank,Index,32057
E01006082,Trafford 027C,Index of Multiple Deprivation,2019,Rank,Index,32296
E01006083,Trafford 026A,Index of Multiple Deprivation,2019,Rank,Index,31618
E01006084,Trafford 026B,Index of Multiple Deprivation,2019,Rank,Index,31472
E01006085,Trafford 027D,Index of Multiple Deprivation,2019,Rank,Index,32534
E01006086,Trafford 027E,Index of Multiple Deprivation,2019,Rank,Index,26761
E01006087,Trafford 025E,Index of Multiple Deprivation,2019,Rank,Index,22793
E01006088,Trafford 026C,Index of Multiple Deprivation,2019,Rank,Index,27006
E01006089,Trafford 024C,Index of Multiple Deprivation,2019,Rank,Index,22478
E01006090,Trafford 020A,Index of Multiple Deprivation,2019,Rank,Index,25538
E01006091,Trafford 019A,Index of Multiple Deprivation,2019,Rank,Index,27571
E01006092,Trafford 019B,Index of Multiple Deprivation,2019,Rank,Index,7100
E01006093,Trafford 023A,Index of Multiple Deprivation,2019,Rank,Index,31007
E01006094,Trafford 020B,Index of Multiple Deprivation,2019,Rank,Index,29428
E01006095,Trafford 019C,Index of Multiple Deprivation,2019,Rank,Index,26966
E01006096,Trafford 020C,Index of Multiple Deprivation,2019,Rank,Index,31677
E01006097,Trafford 015A,Index of Multiple Deprivation,2019,Rank,Index,30124
E01006098,Trafford 014A,Index of Multiple Deprivation,2019,Rank,Index,31575
E01006099,Trafford 014B,Index of Multiple Deprivation,2019,Rank,Index,22700
E01006100,Trafford 020D,Index of Multiple Deprivation,2019,Rank,Index,25198
E01006101,Trafford 021A,Index of Multiple Deprivation,2019,Rank,Index,31319
E01006102,Trafford 018A,Index of Multiple Deprivation,2019,Rank,Index,24007
E01006103,Trafford 020E,Index of Multiple Deprivation,2019,Rank,Index,32061
E01006104,Trafford 017A,Index of Multiple Deprivation,2019,Rank,Index,7094
E01006105,Trafford 017B,Index of Multiple Deprivation,2019,Rank,Index,2097
E01006106,Trafford 017C,Index of Multiple Deprivation,2019,Rank,Index,7197
E01006107,Trafford 017D,Index of Multiple Deprivation,2019,Rank,Index,4030
E01006108,Trafford 017E,Index of Multiple Deprivation,2019,Rank,Index,490
E01006109,Trafford 001A,Index of Multiple Deprivation,2019,Rank,Index,1726
E01006110,Trafford 001B,Index of Multiple Deprivation,2019,Rank,Index,10527
E01006111,Trafford 001C,Index of Multiple Deprivation,2019,Rank,Index,5086
E01006112,Trafford 001D,Index of Multiple Deprivation,2019,Rank,Index,3436
E01006113,Trafford 004A,Index of Multiple Deprivation,2019,Rank,Index,12625
E01006114,Trafford 004B,Index of Multiple Deprivation,2019,Rank,Index,8268
E01006115,Trafford 004C,Index of Multiple Deprivation,2019,Rank,Index,7568
E01006116,Trafford 002A,Index of Multiple Deprivation,2019,Rank,Index,23461
E01006117,Trafford 002B,Index of Multiple Deprivation,2019,Rank,Index,29209
E01006118,Trafford 002C,Index of Multiple Deprivation,2019,Rank,Index,13887
E01006119,Trafford 002D,Index of Multiple Deprivation,2019,Rank,Index,26835
E01006120,Trafford 010A,Index of Multiple Deprivation,2019,Rank,Index,27739
E01006121,Trafford 002E,Index of Multiple Deprivation,2019,Rank,Index,15860
E01006122,Trafford 005A,Index of Multiple Deprivation,2019,Rank,Index,25535
E01006123,Trafford 005B,Index of Multiple Deprivation,2019,Rank,Index,25564
E01006124,Trafford 005C,Index of Multiple Deprivation,2019,Rank,Index,30034
E01006125,Trafford 007A,Index of Multiple Deprivation,2019,Rank,Index,19817
E01006126,Trafford 007B,Index of Multiple Deprivation,2019,Rank,Index,7261
E01006127,Trafford 007C,Index of Multiple Deprivation,2019,Rank,Index,20137
E01006128,Trafford 005D,Index of Multiple Deprivation,2019,Rank,Index,24394
E01006129,Trafford 010B,Index of Multiple Deprivation,2019,Rank,Index,14198
E01006130,Trafford 007D,Index of Multiple Deprivation,2019,Rank,Index,25085
E01006131,Trafford 005E,Index of Multiple Deprivation,2019,Rank,Index,25752
E01006132,Trafford 007E,Index of Multiple Deprivation,2019,Rank,Index,19504
E01006133,Trafford 010C,Index of Multiple Deprivation,2019,Rank,Index,24512
E01006134,Trafford 028A,Index of Multiple Deprivation,2019,Rank,Index,32085
E01006135,Trafford 028B,Index of Multiple Deprivation,2019,Rank,Index,31230
E01006136,Trafford 028C,Index of Multiple Deprivation,2019,Rank,Index,31745
E01006137,Trafford 028D,Index of Multiple Deprivation,2019,Rank,Index,31956
E01006138,Trafford 028E,Index of Multiple Deprivation,2019,Rank,Index,21762
E01006139,Trafford 026D,Index of Multiple Deprivation,2019,Rank,Index,32098
E01006140,Trafford 026E,Index of Multiple Deprivation,2019,Rank,Index,27848
E01006141,Trafford 003A,Index of Multiple Deprivation,2019,Rank,Index,11489
E01006142,Trafford 011A,Index of Multiple Deprivation,2019,Rank,Index,14251
E01006143,Trafford 011B,Index of Multiple Deprivation,2019,Rank,Index,19034
E01006144,Trafford 011C,Index of Multiple Deprivation,2019,Rank,Index,2202
E01006145,Trafford 004D,Index of Multiple Deprivation,2019,Rank,Index,7340
E01006146,Trafford 004E,Index of Multiple Deprivation,2019,Rank,Index,18506
E01006147,Trafford 012A,Index of Multiple Deprivation,2019,Rank,Index,30222
E01006148,Trafford 016A,Index of Multiple Deprivation,2019,Rank,Index,26203
E01006149,Trafford 012B,Index of Multiple Deprivation,2019,Rank,Index,22746
E01006150,Trafford 012C,Index of Multiple Deprivation,2019,Rank,Index,25475
E01006151,Trafford 016B,Index of Multiple Deprivation,2019,Rank,Index,31006
E01006152,Trafford 016C,Index of Multiple Deprivation,2019,Rank,Index,32028
E01006153,Trafford 016D,Index of Multiple Deprivation,2019,Rank,Index,29826
E01006154,Trafford 012D,Index of Multiple Deprivation,2019,Rank,Index,27526
E01006155,Trafford 006A,Index of Multiple Deprivation,2019,Rank,Index,20823
E01006156,Trafford 008A,Index of Multiple Deprivation,2019,Rank,Index,14596
E01006157,Trafford 006B,Index of Multiple Deprivation,2019,Rank,Index,18061
E01006158,Trafford 008B,Index of Multiple Deprivation,2019,Rank,Index,8525
E01006159,Trafford 006C,Index of Multiple Deprivation,2019,Rank,Index,7977
E01006160,Trafford 015B,Index of Multiple Deprivation,2019,Rank,Index,13412
E01006161,Trafford 015C,Index of Multiple Deprivation,2019,Rank,Index,25626
E01006162,Trafford 015D,Index of Multiple Deprivation,2019,Rank,Index,28473
E01006163,Trafford 015E,Index of Multiple Deprivation,2019,Rank,Index,28716
E01006164,Trafford 014C,Index of Multiple Deprivation,2019,Rank,Index,23848
E01006165,Trafford 012E,Index of Multiple Deprivation,2019,Rank,Index,20959
E01006166,Trafford 013A,Index of Multiple Deprivation,2019,Rank,Index,16767
E01006167,Trafford 019D,Index of Multiple Deprivation,2019,Rank,Index,3203
E01006168,Trafford 019E,Index of Multiple Deprivation,2019,Rank,Index,1782
E01006169,Trafford 013B,Index of Multiple Deprivation,2019,Rank,Index,21810
E01006170,Trafford 013C,Index of Multiple Deprivation,2019,Rank,Index,23152
E01006171,Trafford 013D,Index of Multiple Deprivation,2019,Rank,Index,8126
E01006172,Trafford 016E,Index of Multiple Deprivation,2019,Rank,Index,22560
E01006173,Trafford 018B,Index of Multiple Deprivation,2019,Rank,Index,29838
E01006174,Trafford 014D,Index of Multiple Deprivation,2019,Rank,Index,25289
E01006175,Trafford 018C,Index of Multiple Deprivation,2019,Rank,Index,4146
E01006176,Trafford 018D,Index of Multiple Deprivation,2019,Rank,Index,19641
E01006177,Trafford 018E,Index of Multiple Deprivation,2019,Rank,Index,7605
E01006178,Trafford 014E,Index of Multiple Deprivation,2019,Rank,Index,26800
E01006179,Trafford 008C,Index of Multiple Deprivation,2019,Rank,Index,7550
E01006180,Trafford 011D,Index of Multiple Deprivation,2019,Rank,Index,14100
E01006181,Trafford 011E,Index of Multiple Deprivation,2019,Rank,Index,11420
E01006182,Trafford 006D,Index of Multiple Deprivation,2019,Rank,Index,19992
E01006183,Trafford 006E,Index of Multiple Deprivation,2019,Rank,Index,20991
E01006184,Trafford 008D,Index of Multiple Deprivation,2019,Rank,Index,10690
E01006185,Trafford 001E,Index of Multiple Deprivation,2019,Rank,Index,4399
E01006186,Trafford 003B,Index of Multiple Deprivation,2019,Rank,Index,10666
E01006187,Trafford 003C,Index of Multiple Deprivation,2019,Rank,Index,10199
E01006188,Trafford 001F,Index of Multiple Deprivation,2019,Rank,Index,10285
E01006189,Trafford 003D,Index of Multiple Deprivation,2019,Rank,Index,11430
E01006190,Trafford 021B,Index of Multiple Deprivation,2019,Rank,Index,31239
E01006191,Trafford 023B,Index of Multiple Deprivation,2019,Rank,Index,31220
E01006192,Trafford 023C,Index of Multiple Deprivation,2019,Rank,Index,29294
E01006193,Trafford 024D,Index of Multiple Deprivation,2019,Rank,Index,30280
E01006194,Trafford 024E,Index of Multiple Deprivation,2019,Rank,Index,25351
E01006195,Trafford 021C,Index of Multiple Deprivation,2019,Rank,Index,31838
E01006196,Trafford 021D,Index of Multiple Deprivation,2019,Rank,Index,29665
E01006197,Trafford 010D,Index of Multiple Deprivation,2019,Rank,Index,24261
E01006198,Trafford 009A,Index of Multiple Deprivation,2019,Rank,Index,13898
E01006199,Trafford 009B,Index of Multiple Deprivation,2019,Rank,Index,14246
E01006200,Trafford 009C,Index of Multiple Deprivation,2019,Rank,Index,15448
E01006201,Trafford 009D,Index of Multiple Deprivation,2019,Rank,Index,15957
E01006202,Trafford 009E,Index of Multiple Deprivation,2019,Rank,Index,16453
E01006203,Trafford 010E,Index of Multiple Deprivation,2019,Rank,Index,31048
E01006204,Trafford 022A,Index of Multiple Deprivation,2019,Rank,Index,25968
E01006205,Trafford 023D,Index of Multiple Deprivation,2019,Rank,Index,31337
E01006206,Trafford 022B,Index of Multiple Deprivation,2019,Rank,Index,14574
E01006207,Trafford 022C,Index of Multiple Deprivation,2019,Rank,Index,3193
E01006208,Trafford 022D,Index of Multiple Deprivation,2019,Rank,Index,17914
E01006209,Trafford 023E,Index of Multiple Deprivation,2019,Rank,Index,29841
E01006210,Trafford 021E,Index of Multiple Deprivation,2019,Rank,Index,25279
E01006211,Trafford 022E,Index of Multiple Deprivation,2019,Rank,Index,10238
